Class,Number of Occurrence,Number of Refactorings,Refactoring ID,Refactoring Type,Commit
com.facebook.presto.sql.planner.assertions.ExpressionMatcher,20,12,presto_2470,Change Variable Type,122bdb733b02825c387f9b2a842c9d661cc179fd
com.facebook.presto.sql.planner.assertions.ExpressionMatcher,20,12,presto_4054,Change Return Type,dc140d22dff950824f816f33452f053fea9d588b
com.facebook.presto.sql.planner.assertions.ExpressionMatcher,20,12,presto_2467,Extract Variable,122bdb733b02825c387f9b2a842c9d661cc179fd
com.facebook.presto.sql.planner.assertions.ExpressionMatcher,20,12,presto_4055,Change Variable Type,dc140d22dff950824f816f33452f053fea9d588b
com.facebook.presto.sql.planner.plan.SampleNode,2,1,presto_5849,Change Parameter Type,7bd6ecac2f513f819c6ff88a3cffd79f2b92470b
com.facebook.presto.sql.planner.optimizations.StreamPropertyDerivations.StreamProperties,20,11,presto_4743,Change Parameter Type,c94abe10762d1595013bbfeebf114c492e6cd182
com.facebook.presto.sql.planner.optimizations.StreamPropertyDerivations.StreamProperties,20,11,presto_4741,Change Parameter Type,c94abe10762d1595013bbfeebf114c492e6cd182
com.facebook.presto.sql.planner.optimizations.StreamPropertyDerivations.StreamProperties,20,11,presto_4739,Change Parameter Type,c94abe10762d1595013bbfeebf114c492e6cd182
com.facebook.presto.sql.planner.optimizations.StreamPropertyDerivations.StreamProperties,20,11,presto_4738,Change Attribute Type,c94abe10762d1595013bbfeebf114c492e6cd182
com.facebook.presto.sql.planner.optimizations.StreamPropertyDerivations.StreamProperties,20,11,presto_4742,Change Parameter Type,c94abe10762d1595013bbfeebf114c492e6cd182
com.facebook.presto.sql.planner.optimizations.StreamPropertyDerivations.StreamProperties,20,11,presto_4745,Change Variable Type,c94abe10762d1595013bbfeebf114c492e6cd182
com.facebook.presto.sql.planner.optimizations.StreamPropertyDerivations.StreamProperties,20,11,presto_4746,Change Variable Type,c94abe10762d1595013bbfeebf114c492e6cd182
com.facebook.presto.sql.planner.optimizations.StreamPropertyDerivations.StreamProperties,20,11,presto_4744,Change Variable Type,c94abe10762d1595013bbfeebf114c492e6cd182
com.facebook.presto.sql.planner.optimizations.StreamPropertyDerivations.StreamProperties,20,11,presto_4737,Change Return Type,c94abe10762d1595013bbfeebf114c492e6cd182
com.facebook.presto.sql.planner.optimizations.StreamPropertyDerivations.StreamProperties,20,11,presto_4740,Change Parameter Type,c94abe10762d1595013bbfeebf114c492e6cd182
com.facebook.presto.sql.planner.optimizations.StreamPropertyDerivations.StreamProperties,20,11,presto_4736,Change Return Type,c94abe10762d1595013bbfeebf114c492e6cd182
com.facebook.presto.sql.planner.iterative.rule.InlineProjections,24,13,presto_2416,Change Variable Type,122bdb733b02825c387f9b2a842c9d661cc179fd
com.facebook.presto.sql.planner.iterative.rule.InlineProjections,24,13,presto_3959,Change Variable Type,dc140d22dff950824f816f33452f053fea9d588b
com.facebook.presto.sql.planner.iterative.rule.InlineProjections,24,13,presto_3955,Change Variable Type,dc140d22dff950824f816f33452f053fea9d588b
com.facebook.presto.sql.planner.iterative.rule.InlineProjections,24,13,presto_1318,Rename Method,ffe309dd7611f3f72b78e1dca5bb93bb6bad9a5e
com.facebook.presto.sql.planner.iterative.rule.InlineProjections,24,13,presto_3952,Change Return Type,dc140d22dff950824f816f33452f053fea9d588b
com.facebook.presto.sql.planner.iterative.rule.InlineProjections,24,13,presto_3957,Change Variable Type,dc140d22dff950824f816f33452f053fea9d588b
com.facebook.presto.sql.planner.iterative.rule.InlineProjections,24,13,presto_2417,Change Variable Type,122bdb733b02825c387f9b2a842c9d661cc179fd
com.facebook.presto.sql.planner.iterative.rule.InlineProjections,24,13,presto_3951,Change Return Type,dc140d22dff950824f816f33452f053fea9d588b
com.facebook.presto.sql.planner.iterative.rule.InlineProjections,24,13,presto_3953,Change Variable Type,dc140d22dff950824f816f33452f053fea9d588b
com.facebook.presto.sql.planner.iterative.rule.InlineProjections,24,13,presto_3958,Change Variable Type,dc140d22dff950824f816f33452f053fea9d588b
com.facebook.presto.sql.planner.iterative.rule.InlineProjections,24,13,presto_3954,Change Variable Type,dc140d22dff950824f816f33452f053fea9d588b
com.facebook.presto.sql.planner.iterative.rule.InlineProjections,24,13,presto_3956,Change Variable Type,dc140d22dff950824f816f33452f053fea9d588b
com.facebook.presto.sql.planner.iterative.rule.InlineProjections,24,13,presto_2418,Change Variable Type,122bdb733b02825c387f9b2a842c9d661cc179fd
com.facebook.presto.sql.planner.ExpressionDomainTranslator.ExtractionResult,5,3,presto_1668,Change Return Type,428f915e42328944e86fae16df36a07d169ee600
com.facebook.presto.sql.planner.ExpressionDomainTranslator.ExtractionResult,5,3,presto_1670,Change Parameter Type,428f915e42328944e86fae16df36a07d169ee600
com.facebook.presto.sql.planner.ExpressionDomainTranslator.ExtractionResult,5,3,presto_1669,Change Attribute Type,428f915e42328944e86fae16df36a07d169ee600
te EXPECTED_FOOTER_SIZE : int from class com.facebook.presto.orc.StorageOrcFileTailSource,1,1,presto_552,Move Attribute,c1b2b2e480afbcdc5215cb2d19352840f770da15
com.facebook.presto.execution.QueryExecution.QueryOutputInfo,5,3,presto_6720,Change Parameter Type,6f37e893d90f36378885a04283f0d2f12e417f0b
com.facebook.presto.execution.QueryExecution.QueryOutputInfo,5,3,presto_6718,Change Return Type,6f37e893d90f36378885a04283f0d2f12e417f0b
com.facebook.presto.execution.QueryExecution.QueryOutputInfo,5,3,presto_6719,Change Attribute Type,6f37e893d90f36378885a04283f0d2f12e417f0b
com.facebook.presto.operator.PartitionedOutputOperator.PartitionedOutputInfo,1,1,presto_959,Move Class,f3c1ac738fa4a5587e8451760cab34d04c867618
com.facebook.presto.tests.H2QueryRunner.rowMapper,1,1,presto_1597,Extract Variable,59d04a7aa062bb1dca96d12431a9a336b07ed1bd
com.facebook.presto.sql.planner.NodePartitionMap,17,10,presto_6424,Change Parameter Type,869decbc286070bb308de01b8239851c26113e47
com.facebook.presto.sql.planner.NodePartitionMap,17,10,presto_8636,Change Parameter Type,0195ffd4368b1595952d21477cf83df695719255
com.facebook.presto.sql.planner.NodePartitionMap,17,10,presto_8634,Change Return Type,0195ffd4368b1595952d21477cf83df695719255
com.facebook.presto.sql.planner.NodePartitionMap,17,10,presto_6422,Change Attribute Type,869decbc286070bb308de01b8239851c26113e47
com.facebook.presto.sql.planner.NodePartitionMap,17,10,presto_6425,Change Variable Type,869decbc286070bb308de01b8239851c26113e47
com.facebook.presto.sql.planner.NodePartitionMap,17,10,presto_8637,Change Parameter Type,0195ffd4368b1595952d21477cf83df695719255
com.facebook.presto.sql.planner.NodePartitionMap,17,10,presto_6420,Change Return Type,869decbc286070bb308de01b8239851c26113e47
com.facebook.presto.sql.planner.NodePartitionMap,17,10,presto_8635,Change Attribute Type,0195ffd4368b1595952d21477cf83df695719255
com.facebook.presto.sql.planner.NodePartitionMap,17,10,presto_6423,Change Parameter Type,869decbc286070bb308de01b8239851c26113e47
com.facebook.presto.sql.planner.NodePartitionMap,17,10,presto_6421,Change Return Type,869decbc286070bb308de01b8239851c26113e47
com.facebook.presto.execution.StageExecutionStateMachine,45,26,presto_701,Change Return Type,009a234eac113194396d858df69c23a4c578e3f0
com.facebook.presto.execution.StageExecutionStateMachine,45,26,presto_756,Rename Attribute,82746260a37c259ed659b5f8a1bb6be76e459016
com.facebook.presto.execution.StageExecutionStateMachine,45,26,presto_797,Change Attribute Type,c4fa7c21e214c353011f181bae79638f15cb108a
com.facebook.presto.execution.StageExecutionStateMachine,45,26,presto_702,Rename Method,009a234eac113194396d858df69c23a4c578e3f0
